dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,30,44,100.0,782.16,7797.39,3,2346.48,10.03,391.14,1173.42,51630.5,70.75,1.5,4161.5,793.62,0.493,3.0,True,True,True,True,True,True,57.939,87.395,0.050162939137326716,7.481293913732672
3,P98,1.0/99.0 pct of 100d moves,69,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,30,20,100.0,641.35,6158.65,4,2565.4,10.41,320.68,1282.72,25654.4,21.5,1.0,2280.0,650.95,0.493,3.0,True,True,True,True,True,True,58.053,87.395,0.0520698529710245,7.67198529710245
3,P98,1.0/99.0 pct of 100d moves,69,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,45,16,100.0,663.38,8617.88,3,1990.14,7.7,331.69,995.07,15921.1,69.25,3.0,2246.0,673.41,0.493,3.0,True,True,True,True,True,True,57.24,87.395,0.03848858419936226,6.313858419936226
5,P100,0.0/100.0 pct (min/max of 100d moves),86,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,70,19,100.0,1849.32,13545.42,2,3698.64,13.65,925.05,1850.1,35151.9,54.0,2.5,7360.0,1875.85,0.493,4.0,True,True,True,True,True,True,59.025,87.395,0.06829245604787448,9.294245604787449
5,P100,0.0/100.0 pct (min/max of 100d moves),86,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,65,19,100.0,1849.32,13545.42,2,3698.64,13.65,925.05,1850.1,35151.9,54.0,2.5,7360.0,1875.85,0.493,4.0,True,True,True,True,True,True,59.025,87.395,0.06829245604787448,9.294245604787449
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,11,100.0,628.09,1962.82,15,9421.35,32.0,314.05,4710.75,51818.2,17.0,2.0,2065.0,638.85,0.492,1.0,True,True,True,True,True,True,64.52,87.38,0.15999938863471944,18.459938863471944
1,P97,1.5/98.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,neutral,15,33,100.0,1061.76,5953.39,5,5308.8,17.83,530.88,2654.4,87595.2,192.5,2.5,5277.5,1079.04,0.492,1.1,True,True,True,True,True,True,60.269,87.38,0.08917272343992245,11.377272343992246
1,P99,0.5/99.5 pct of 100d moves,60,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,60,30,100.0,1396.4,7386.93,4,5585.6,18.9,698.53,2794.12,83823.6,59.25,1.5,5990.5,1418.37,0.492,1.0,True,True,True,True,True,True,60.59,87.38,0.09456296458745378,11.916296458745379
1,P97,1.5/98.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,neutral,10,30,100.0,1105.27,5494.73,5,5526.35,20.12,552.63,2763.15,82894.5,200.0,1.0,5277.5,1123.98,0.492,1.1,True,True,True,True,True,True,60.956,87.38,0.1005745505238656,12.517455052386559
1,P98,1.0/99.0 pct of 100d moves,48,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,18,100.0,1203.61,5574.17,5,6018.05,21.59,601.81,3009.05,54162.9,200.25,1.5,5192.5,1224.11,0.492,1.0,True,True,True,True,True,True,61.397,87.38,0.10796405563518872,13.256405563518872
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,30,19,100.0,853.32,5883.53,5,4266.6,14.5,426.66,2133.3,40532.7,36.0,1.0,2927.5,867.03,0.492,1.1,True,True,True,True,True,True,59.269999999999996,87.38,0.07251768921038901,9.7117689210389
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,25,19,100.0,853.32,5883.53,5,4266.6,14.5,426.66,2133.3,40532.7,36.0,1.0,2927.5,867.03,0.492,1.1,True,True,True,True,True,True,59.269999999999996,87.38,0.07251768921038901,9.7117689210389
1,P99,0.5/99.5 pct of 100d moves,60,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,10,42,100.0,1005.69,4672.88,6,6034.14,21.52,503.08,3018.48,126776.2,77.25,2.5,5192.5,1023.09,0.492,1.0,True,True,True,True,True,True,61.376,87.38,0.10765951618701956,13.225951618701956
1,P99,0.5/99.5 pct of 100d moves,60,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,5,42,100.0,1005.69,4672.88,6,6034.14,21.52,503.08,3018.48,126776.2,77.25,2.5,5192.5,1023.09,0.492,1.0,True,True,True,True,True,True,61.376,87.38,0.10765951618701956,13.225951618701956
1,P99,0.5/99.5 pct of 100d moves,60,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,55,30,100.0,1396.4,7386.93,4,5585.6,18.9,698.53,2794.12,83823.6,59.25,1.5,5990.5,1418.37,0.492,1.0,True,True,True,True,True,True,60.59,87.38,0.09456296458745378,11.916296458745379
3,P99,0.5/99.5 pct of 100d moves,86,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,10,12,100.0,549.58,4825.42,6,3297.48,11.39,274.79,1648.74,19784.9,126.75,0.5,2024.0,558.8,0.492,3.0,True,True,True,True,True,True,58.337,87.38,0.0569463383498224,8.15463383498224
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,60,50,100.0,902.54,8687.46,3,2707.62,10.39,451.6,1354.8,67740.0,33.75,0.5,4714.0,918.57,0.492,3.9,True,True,True,True,True,True,58.037,87.38,0.05198297315901312,7.6582973159013115
5,P95,2.5/97.5 pct of 100d moves,52,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,40,14,100.0,859.07,9105.21,3,2577.21,9.43,429.54,1288.62,18040.7,60.0,2.5,3070.5,872.54,0.492,4.0,True,True,True,True,True,True,57.749,87.38,0.0471751887106393,7.1775188710639295
3,P99,0.5/99.5 pct of 100d moves,86,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,11,100.0,575.27,5061.09,5,2876.35,11.37,287.64,1438.2,15820.2,120.0,0.5,2024.0,584.21,0.492,3.0,True,True,True,True,True,True,58.331,87.38,0.056833606989798634,8.143360698979864
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,30,47,100.0,295.19,5513.32,5,1475.95,5.35,147.6,738.0,34686.0,34.5,0.5,1895.0,300.02,0.492,1.0,True,True,True,True,True,True,56.525,87.38,0.026771527863428932,5.137152786342893
5,P95,2.5/97.5 pct of 100d moves,52,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,14,100.0,859.07,9105.21,3,2577.21,9.43,429.54,1288.62,18040.7,60.0,2.5,3070.5,872.54,0.492,4.0,True,True,True,True,True,True,57.749,87.38,0.0471751887106393,7.1775188710639295
3,P98,1.0/99.0 pct of 100d moves,69,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,55,26,100.0,678.0,9168.15,3,2034.0,7.4,339.33,1017.99,26467.7,12.25,1.0,2280.0,690.6,0.491,3.0,True,True,True,True,True,True,57.13,87.365,0.03701182899494446,6.156182899494446
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,neutral,20,31,100.0,607.16,5199.29,5,3035.8,11.68,303.58,1517.9,47054.9,42.5,0.5,2754.5,617.96,0.491,1.0,True,True,True,True,True,True,58.414,87.365,0.05838874153971023,8.293874153971023
3,P98,1.0/99.0 pct of 100d moves,69,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,65,26,100.0,678.12,9206.5,3,2034.36,7.37,339.38,1018.14,26471.6,12.25,1.0,2280.0,690.58,0.491,3.0,True,True,True,True,True,True,57.121,87.365,0.03686308586324879,6.141308586324879
3,P99,0.5/99.5 pct of 100d moves,86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,20,25,100.0,585.72,4454.28,6,3514.32,13.15,293.06,1758.36,43959.0,11.0,0.5,2280.0,597.14,0.491,3.0,True,True,True,True,True,True,58.855000000000004,87.365,0.0657929003116104,9.03429003116104
1,P97,1.5/98.5 pct of 100d moves,36,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,15,21,100.0,836.62,2925.29,10,8366.2,28.6,418.31,4183.1,87845.1,41.0,2.0,3636.0,851.85,0.491,1.0,True,True,True,True,True,True,63.49,87.365,0.1429977882534723,16.75477882534723
5,P99,0.5/99.5 pct of 100d moves,86,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,20,13,100.0,1331.77,7475.92,4,5327.08,17.81,666.46,2665.84,34655.9,306.0,1.0,5026.0,1358.6,0.491,3.8,True,True,True,True,True,True,60.253,87.365,0.08914755642114951,11.369755642114951
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,35,60,100.0,2786.18,5689.58,5,13930.9,48.97,1370.35,6851.75,411105.0,253.75,2.5,14867.0,2790.96,0.491,1.0,True,True,True,True,True,True,69.601,87.365,0.2408525761128238,26.540257611282378
3,P99,0.5/99.5 pct of 100d moves,86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,15,25,100.0,585.72,4454.28,6,3514.32,13.15,293.06,1758.36,43959.0,11.0,0.5,2280.0,597.14,0.491,3.0,True,True,True,True,True,True,58.855000000000004,87.365,0.0657929003116104,9.03429003116104
5,P99,0.5/99.5 pct of 100d moves,86,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,15,13,100.0,1331.77,7475.92,4,5327.08,17.81,666.46,2665.84,34655.9,306.0,1.0,5026.0,1358.6,0.491,3.8,True,True,True,True,True,True,60.253,87.365,0.08914755642114951,11.369755642114951
3,P98,1.0/99.0 pct of 100d moves,69,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,60,26,100.0,678.0,9168.15,3,2034.0,7.4,339.33,1017.99,26467.7,12.25,1.0,2280.0,690.6,0.491,3.0,True,True,True,True,True,True,57.13,87.365,0.03701182899494446,6.156182899494446
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,20,40,100.0,312.18,4825.32,6,1873.08,6.47,156.09,936.54,37461.6,38.5,0.5,1895.0,317.66,0.491,1.0,True,True,True,True,True,True,56.851,87.365,0.03234811370023128,5.689811370023128
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,85,48,100.0,1065.15,11059.85,2,2130.3,9.63,532.92,1065.84,51160.3,40.0,2.0,4714.0,1085.74,0.491,3.9,True,True,True,True,True,True,57.799,87.365,0.04818510196792904,7.273510196792904
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,55,26,100.0,641.08,8647.38,3,1923.24,7.41,320.9,962.7,25030.2,63.0,1.5,2580.0,653.63,0.491,1.0,True,True,True,True,True,True,57.133,87.365,0.03710950600066147,6.165950600066147
1,P97,1.5/98.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,20,29,100.0,765.93,3182.34,9,6893.37,24.07,383.19,3448.71,100012.6,10.5,0.5,3012.5,780.08,0.491,1.0,True,True,True,True,True,True,62.131,87.365,0.12041139538829917,14.496139538829917
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,35,60,100.0,2786.18,5689.58,5,13930.9,48.97,1370.35,6851.75,411105.0,253.75,2.5,14867.0,2790.96,0.491,1.0,True,True,True,True,True,True,69.601,87.365,0.2408525761128238,26.540257611282378
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,66,100.0,2675.73,6100.21,4,10702.92,43.86,1337.86,5351.44,353195.0,148.75,2.5,13835.0,2722.28,0.491,1.0,True,True,True,True,True,True,68.068,87.365,0.21931376132952798,24.386376132952797
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,50,65,100.0,2168.54,6750.11,4,8674.16,32.13,1063.28,4253.12,276452.8,190.0,0.5,10978.0,2167.89,0.49,1.0,True,True,True,True,True,True,64.539,87.35,0.15752039596391762,18.202039596391764
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,20,47,100.0,1199.79,5310.7,5,5998.95,22.59,599.95,2999.75,140988.2,62.5,0.5,5579.5,1224.26,0.49,1.0,True,True,True,True,True,True,61.677,87.35,0.11297004161409985,13.747004161409986
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,20,54,100.0,657.69,5647.87,5,3288.45,11.64,328.98,1644.9,88824.6,95.5,1.0,4179.5,671.21,0.49,1.0,True,True,True,True,True,True,58.391999999999996,87.35,0.058248507844550254,8.274850784455026
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,15,54,100.0,657.69,5647.87,5,3288.45,11.64,328.98,1644.9,88824.6,95.5,1.0,4179.5,671.21,0.49,1.0,True,True,True,True,True,True,58.391999999999996,87.35,0.058248507844550254,8.274850784455026
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,5,21,100.0,617.95,4358.24,6,3707.7,14.18,308.98,1853.88,38931.5,17.0,1.0,2158.0,630.42,0.49,1.0,True,True,True,True,True,True,59.153999999999996,87.35,0.0708955908807225,9.53955908807225
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,45,65,100.0,2164.58,6589.22,4,8658.32,32.85,1061.3,4245.2,275938.0,192.5,0.5,10978.0,2165.98,0.49,1.0,True,True,True,True,True,True,64.755,87.35,0.16106610494110077,18.556610494110075
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,20,47,100.0,1199.79,5310.7,5,5998.95,22.59,599.95,2999.75,140988.2,62.5,0.5,5579.5,1224.26,0.49,1.0,True,True,True,True,True,True,61.677,87.35,0.11297004161409985,13.747004161409986
1,P99,0.5/99.5 pct of 100d moves,60,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,5,18,100.0,366.78,2605.44,11,4034.58,14.08,183.44,2017.84,36321.1,69.0,1.5,1623.5,374.3,0.49,1.0,True,True,True,True,True,True,59.124,87.35,0.07040653402112503,9.490653402112503
3,P99,0.5/99.5 pct of 100d moves,86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,15,43,100.0,771.81,4577.02,6,4630.86,16.86,386.02,2316.12,99593.2,55.0,0.5,4161.5,787.3,0.49,3.0,True,True,True,True,True,True,59.958,87.35,0.08433871820529514,10.883871820529514
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,18,100.0,445.39,4860.17,6,2672.34,9.16,222.69,1336.14,24050.5,29.0,2.5,1895.0,454.34,0.49,1.0,True,True,True,True,True,True,57.647999999999996,87.35,0.045819384918634534,7.031938491863453
1,P99,0.5/99.5 pct of 100d moves,60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,24,100.0,861.25,10097.08,2,1722.5,8.53,430.62,861.24,20669.8,18.75,4.0,3503.5,879.6,0.49,1.0,True,True,True,True,True,True,57.459,87.35,0.04264797347351908,6.714797347351908
1,P99,0.5/99.5 pct of 100d moves,60,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,10,19,100.0,356.95,2537.79,11,3926.45,14.07,178.53,1963.83,37312.8,90.0,1.5,1623.5,364.39,0.49,1.0,True,True,True,True,True,True,59.121,87.35,0.07034861040511627,9.484861040511626
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,65,48,100.0,1037.12,11525.38,2,2074.24,9.0,518.61,1037.22,49786.6,83.75,2.5,5065.0,1058.93,0.49,3.0,True,True,True,True,True,True,57.6,87.35,0.04499721484237396,6.949721484237396
1,P99,0.5/99.5 pct of 100d moves,60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,24,100.0,859.75,10015.25,2,1719.5,8.58,429.88,859.76,20634.2,18.75,4.0,3503.5,877.89,0.49,1.0,True,True,True,True,True,True,57.474000000000004,87.35,0.04292254312173935,6.742254312173935
1,P97,1.5/98.5 pct of 100d moves,36,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,10,54,100.0,943.19,4035.94,7,6602.33,23.37,471.86,3303.02,178363.1,36.0,0.5,4315.5,963.61,0.49,1.0,True,True,True,True,True,True,61.911,87.35,0.11691452301074842,14.141452301074843
1,P95,2.5/97.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,15,15,100.0,658.27,3041.73,9,5924.43,21.64,329.13,2962.17,44432.6,13.5,0.5,2167.5,673.63,0.489,1.1,True,True,True,True,True,True,61.382,87.335,0.10820487025475634,13.265487025475634
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,20,50,100.0,1162.42,5357.44,5,5812.1,21.7,581.26,2906.3,145315.0,67.0,0.5,5579.5,1188.68,0.489,1.0,True,True,True,True,True,True,61.4,87.335,0.10849584876358859,13.29458487635886
1,P98,1.0/99.0 pct of 100d moves,48,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,45,17,100.0,572.76,6103.71,4,2291.04,9.38,287.26,1149.04,19533.7,35.5,0.5,1795.0,587.01,0.489,1.0,True,True,True,True,True,True,57.704,87.335,0.04706317960715696,7.151317960715696
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,neutral,15,30,100.0,614.73,5301.93,5,3073.65,11.59,307.37,1536.85,46105.5,41.75,0.5,2754.5,628.15,0.489,1.0,True,True,True,True,True,True,58.367,87.335,0.057973228616748994,8.2423228616749
1,P95,2.5/97.5 pct of 100d moves,36,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,20,15,100.0,658.27,3041.73,9,5924.43,21.64,329.13,2962.17,44432.6,13.5,0.5,2167.5,673.63,0.489,1.1,True,True,True,True,True,True,61.382,87.335,0.10820487025475634,13.265487025475634
1,P99,0.5/99.5 pct of 100d moves,60,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,with_flow,10,21,100.0,781.05,4909.43,6,4686.3,15.91,390.52,2343.12,49205.5,55.0,0.5,2752.0,800.02,0.488,1.0,True,True,True,True,True,True,59.653,87.32,0.07954487588172149,10.394487588172149
1,P97,1.5/98.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,15,100.0,602.87,4063.8,7,4220.09,14.84,301.43,2110.01,31650.2,37.0,1.5,2348.5,618.04,0.488,1.0,True,True,True,True,True,True,59.332,87.32,0.07417441803238348,9.857441803238348
1,P97,1.5/98.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,15,100.0,602.87,4063.8,7,4220.09,14.84,301.43,2110.01,31650.2,37.0,1.5,2348.5,618.04,0.488,1.0,True,True,True,True,True,True,59.332,87.32,0.07417441803238348,9.857441803238348
1,P99,0.5/99.5 pct of 100d moves,60,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,with_flow,5,21,100.0,781.05,4909.43,6,4686.3,15.91,390.52,2343.12,49205.5,55.0,0.5,2752.0,800.02,0.488,1.0,True,True,True,True,True,True,59.653,87.32,0.07954487588172149,10.394487588172149
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,5,43,100.0,1428.93,4513.23,6,8573.58,31.66,714.52,4287.12,184346.2,50.0,0.5,7317.5,1464.35,0.488,1.0,True,True,True,True,True,True,64.378,87.32,0.15831677091573,18.271677091573
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,10,24,100.0,582.92,6354.58,4,2331.68,9.17,291.56,1166.24,27989.8,25.25,0.5,2280.0,597.06,0.488,3.0,True,True,True,True,True,True,57.631,87.32,0.04588186788111882,7.028186788111881
1,P97,1.5/98.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,15,35,100.0,331.83,3839.6,7,2322.81,8.64,166.67,1166.69,40834.2,21.5,0.5,1565.0,341.53,0.488,1.0,True,True,True,True,True,True,57.472,87.32,0.04340816751744973,6.780816751744974
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,5,43,100.0,1428.93,4513.23,6,8573.58,31.66,714.52,4287.12,184346.2,50.0,0.5,7317.5,1464.35,0.488,1.0,True,True,True,True,True,True,64.378,87.32,0.15831677091573,18.271677091573
1,P98,1.0/99.0 pct of 100d moves,48,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,45,19,100.0,650.63,6059.89,4,2602.52,10.74,325.32,1301.28,24724.3,16.5,2.5,2411.0,667.15,0.488,1.0,True,True,True,True,True,True,58.102000000000004,87.32,0.05368414278146963,7.808414278146962
1,P97,1.5/98.5 pct of 100d moves,36,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,20,22,100.0,812.45,2960.27,10,8124.5,27.45,406.23,4062.3,89370.6,46.5,2.0,3636.0,833.25,0.488,1.0,True,True,True,True,True,True,63.114999999999995,87.32,0.13722734750546403,16.162734750546402
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,10,43,100.0,1428.93,4513.23,6,8573.58,31.66,714.52,4287.12,184346.2,50.0,0.5,7317.5,1464.35,0.488,1.0,True,True,True,True,True,True,64.378,87.32,0.15831677091573,18.271677091573
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,10,43,100.0,1428.93,4513.23,6,8573.58,31.66,714.52,4287.12,184346.2,50.0,0.5,7317.5,1464.35,0.488,1.0,True,True,True,True,True,True,64.378,87.32,0.15831677091573,18.271677091573
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,5,24,100.0,581.92,6313.92,4,2327.68,9.22,291.06,1164.24,27941.8,19.25,0.5,2280.0,597.29,0.487,3.0,True,True,True,True,True,True,57.636,87.305,0.046098145050935076,7.044814505093507
3,P95,2.5/97.5 pct of 100d moves,52,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,5,17,100.0,648.82,6792.35,4,2595.28,9.55,324.41,1297.64,22059.9,35.0,0.5,2542.5,665.83,0.487,3.0,True,True,True,True,True,True,57.735,87.305,0.047761084160857434,7.211108416085743
1,P98,1.0/99.0 pct of 100d moves,48,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,45,57,100.0,1085.86,7655.0,3,3257.58,14.18,543.28,1629.84,92900.9,124.0,1.0,7288.0,1115.55,0.487,1.0,True,True,True,True,True,True,59.123999999999995,87.305,0.07097060744611365,9.532060744611366
1,P98,1.0/99.0 pct of 100d moves,48,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,45,57,100.0,1085.86,7655.0,3,3257.58,14.18,543.28,1629.84,92900.9,124.0,1.0,7288.0,1115.55,0.487,1.0,True,True,True,True,True,True,59.123999999999995,87.305,0.07097060744611365,9.532060744611366
1,P97,1.5/98.5 pct of 100d moves,36,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,13,100.0,621.77,3493.62,8,4974.16,17.8,310.88,2487.04,32331.5,7.5,1.5,2128.0,637.78,0.487,1.0,True,True,True,True,True,True,60.21,87.305,0.08898506420274672,11.333506420274674
3,P100,0.0/100.0 pct (min/max of 100d moves),86,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,25,41,100.0,656.83,5843.17,5,3284.15,11.24,328.41,1642.05,67324.0,35.0,3.0,3495.0,673.88,0.487,3.0,True,True,True,True,True,True,58.242000000000004,87.305,0.05620408100397559,8.055408100397559
3,P97,1.5/98.5 pct of 100d moves,52,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,25,11,100.0,635.09,8546.73,3,1905.27,7.43,317.55,952.65,10479.2,90.5,8.5,2246.0,652.37,0.487,3.0,True,True,True,True,True,True,57.099000000000004,87.305,0.03715456086713866,6.1504560867138665
