dte,band,spread_type,flow_mode,spread_width,entry_time_pst,entry_time_et,time_bucket,expected_win_pct,expected_roi_pct,sharpe,expected_credit,max_risk_per_contract,avg_pnl,n_trades,trade_score
1,P97,call_spread,neutral,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,23.08,0.76,450.0,1950.0,225.0,25,82.10641025641024
1,P100,iron_condor,neutral,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,58.95,0.524,2733.68,4637.57,1348.0,53,82.10210336771196
1,P100,iron_condor,neutral,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,58.95,0.524,2733.77,4637.57,1348.05,53,82.10210336771196
1,P99,put_spread,neutral,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.3,43.12,0.408,842.44,1953.85,329.63,27,82.06020032244031
1,P99,put_spread,with_flow,10,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,41.02,0.559,1118.69,2727.46,559.35,13,82.05982981235289
1,P98,put_spread,against_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,36.57,0.76,1071.0,2929.0,535.5,23,82.05076903379992
1,P98,iron_condor,neutral,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.2,59.28,0.349,2158.29,3640.75,1026.64,55,82.02537361807322
1,P95,iron_condor,against_flow,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.0,44.68,0.436,975.7,2183.7,460.88,33,82.01676722993085
1,P95,iron_condor,with_flow,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.0,44.68,0.436,975.7,2183.7,460.88,33,82.01676722993085
1,P95,put_spread,neutral,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,24.57,0.769,506.0,2059.22,253.0,23,82.00691538058099
1,P99,iron_condor,neutral,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.8,66.26,0.379,3085.19,4656.52,1055.12,63,81.97205295800296
1,P98,iron_condor,neutral,30,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,53.67,0.549,2629.21,4898.78,1314.6,68,81.89214914938005
1,P100,iron_condor,neutral,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.9,80.53,0.335,5898.79,7324.86,1029.01,66,81.88292761226836
1,P95,call_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),95.8,22.78,0.625,332.38,1459.29,146.19,24,81.88029504073899
1,P100,put_spread,with_flow,30,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,44.98,0.707,1813.12,4030.62,906.56,16,81.86301576928611
1,P98,iron_condor,neutral,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.2,58.6,0.34,2103.98,3590.38,999.48,55,81.86044101181491
1,P99,iron_condor,neutral,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.8,65.77,0.375,3046.49,4631.97,1035.77,63,81.84031725702022
1,P95,iron_condor,neutral,10,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.5,68.06,0.384,2177.68,3199.62,1005.55,53,81.83774227564524
1,P99,iron_condor,against_flow,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,59.59,0.424,2543.3,4268.04,1228.6,50,81.77549169642272
1,P99,iron_condor,against_flow,15,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,59.59,0.424,2543.3,4268.04,1228.6,50,81.77549169642272
1,P99,iron_condor,with_flow,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,59.59,0.424,2543.3,4268.04,1228.6,50,81.77549169642272
1,P99,iron_condor,with_flow,15,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,59.59,0.424,2543.3,4268.04,1228.6,50,81.77549169642272
1,P99,put_spread,against_flow,10,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,31.43,0.827,860.87,2739.13,430.43,15,81.77508846056959
1,P99,put_spread,against_flow,5,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,31.43,0.827,860.87,2739.13,430.43,15,81.77508846056959
1,P95,put_spread,against_flow,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,30.19,0.6,642.23,2127.0,321.12,13,81.75041490362011
1,P97,iron_condor,with_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,51.74,0.433,1953.5,3775.68,942.17,44,81.69605907280278
1,P97,iron_condor,against_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,51.74,0.433,1953.5,3775.68,942.17,44,81.69605907280278
3,P95,iron_condor,neutral,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,53.32,0.568,1791.41,3359.95,821.19,56,81.66646953079659
1,P99,iron_condor,with_flow,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.5,81.56,0.313,6106.1,7486.58,979.59,62,81.66544677543017
1,P99,iron_condor,against_flow,40,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.5,81.56,0.313,6106.1,7486.58,979.59,62,81.66544677543017
1,P97,put_spread,with_flow,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,26.03,0.704,546.65,2100.41,273.32,17,81.66145047633557
1,P97,put_spread,with_flow,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,26.03,0.704,546.65,2100.41,273.32,17,81.66145047633557
1,P97,iron_condor,against_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,51.28,0.419,1870.41,3647.33,918.26,39,81.65546324571673
1,P97,iron_condor,with_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,51.28,0.419,1870.41,3647.33,918.26,39,81.65546324571673
1,P100,put_spread,with_flow,35,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,45.09,0.724,1964.64,4356.79,982.32,14,81.65503569256265
1,P100,put_spread,with_flow,40,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,45.09,0.724,1964.64,4356.79,982.32,14,81.65503569256265
1,P97,put_spread,with_flow,10,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,32.35,0.514,684.4,2115.6,342.2,10,81.6530829079221
1,P95,iron_condor,with_flow,25,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,57.23,0.461,2458.83,4296.4,1193.28,60,81.63056005027465
1,P95,iron_condor,against_flow,25,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,57.23,0.461,2458.83,4296.4,1193.28,60,81.63056005027465
1,P100,iron_condor,neutral,15,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.2,71.41,0.392,4115.13,5763.05,783.21,63,81.57888460537389
1,P97,put_spread,with_flow,30,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,37.41,0.685,1113.82,2977.09,556.91,11,81.55046956087992
3,P99,put_spread,with_flow,35,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,76.92,0.321,3850.93,5006.21,284.21,14,81.53303816260205
1,P95,put_spread,against_flow,5,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,23.35,0.463,389.76,1669.06,194.88,17,81.52429270966891
1,P95,call_spread,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,20.32,0.809,408.08,2008.58,204.04,12,81.50928325483675
3,P95,put_spread,against_flow,25,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,25.0,0.897,619.14,2476.1,309.67,21,81.50321820604984
1,P99,call_spread,with_flow,20,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,43.18,0.617,1498.56,3470.19,749.28,16,81.49437318705891
3,P97,put_spread,with_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),92.3,48.1,0.382,874.46,1817.85,206.65,13,81.46300786643562
1,P99,put_spread,with_flow,5,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,40.04,0.541,1131.67,2826.67,565.83,12,81.41346335440642
3,P100,put_spread,with_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,32.46,1.253,1990.88,6134.12,995.44,16,81.3994513768886
1,P97,iron_condor,against_flow,25,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.0,59.73,0.384,2602.14,4356.5,1450.82,50,81.39534127166303
1,P97,iron_condor,with_flow,25,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.0,59.73,0.384,2602.14,4356.5,1450.82,50,81.39534127166303
1,P95,put_spread,against_flow,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,28.74,0.574,597.93,2080.64,298.96,14,81.38942694555521
1,P97,iron_condor,neutral,20,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,57.25,0.347,2176.75,3802.44,1251.29,61,81.38828056195496
3,P97,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),92.6,45.4,0.322,763.3,1681.15,158.87,27,81.3826183862237
1,P98,iron_condor,with_flow,25,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.0,57.86,0.48,2716.47,4694.53,1297.73,49,81.36527738666064
1,P98,iron_condor,against_flow,25,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.0,57.86,0.48,2716.47,4694.53,1297.73,49,81.36527738666064
1,P99,put_spread,against_flow,10,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,34.53,0.465,770.05,2229.95,385.52,20,81.321310959887
1,P99,put_spread,against_flow,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,34.53,0.465,770.05,2229.95,385.52,20,81.321310959887
1,P98,put_spread,against_flow,10,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,31.82,0.533,700.05,2199.95,350.02,20,81.31011570717516
1,P95,put_spread,with_flow,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.01,0.671,859.15,2602.38,429.58,13,81.30577271190218
1,P100,put_spread,with_flow,45,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,43.57,0.768,2048.57,4701.43,1024.29,14,81.29052483925103
1,P97,iron_condor,neutral,15,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,56.79,0.342,2140.66,3769.13,1233.24,61,81.27976431033156
1,P97,call_spread,against_flow,5,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,21.72,0.733,435.59,2005.59,217.79,17,81.26612790251248
1,P98,put_spread,against_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,34.04,0.658,910.08,2673.25,455.04,24,81.25552997287946
1,P97,iron_condor,with_flow,5,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,47.74,0.433,1631.25,3416.69,854.43,36,81.25261856065373
1,P97,iron_condor,against_flow,5,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,47.74,0.433,1631.25,3416.69,854.43,36,81.25261856065373
1,P97,iron_condor,neutral,20,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,57.26,0.49,2879.43,5029.02,1407.02,61,81.25191796811308
1,P97,iron_condor,neutral,15,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,51.56,0.384,1952.82,3787.27,961.39,44,81.24284873800917
1,P99,put_spread,against_flow,10,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,33.94,0.435,732.0,2156.89,366.39,18,81.23761010065418
1,P99,put_spread,against_flow,5,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,33.94,0.435,732.0,2156.89,366.39,18,81.23761010065418
3,P100,put_spread,with_flow,30,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.28,1.191,1966.25,5908.75,983.12,16,81.23281066215358
3,P95,iron_condor,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,54.21,0.555,1867.4,3444.62,844.91,47,81.21865568625857
3,P95,iron_condor,against_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,54.21,0.555,1867.4,3444.62,844.91,47,81.21865568625857
1,P95,put_spread,with_flow,10,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,30.5,0.766,818.0,2682.0,409.0,13,81.21012155108129
1,P95,iron_condor,neutral,10,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,55.67,0.382,1726.65,3101.57,803.79,54,81.20184712742257
1,P95,iron_condor,against_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.6,51.54,0.486,1756.73,3408.51,840.2,41,81.20066651704117
1,P95,iron_condor,with_flow,20,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.6,51.54,0.486,1756.73,3408.51,840.2,41,81.20066651704117
3,P100,put_spread,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.87,1.048,1564.0,4617.82,782.0,11,81.1825479836806
3,P100,put_spread,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.87,1.048,1564.0,4617.82,782.0,11,81.1825479836806
1,P99,iron_condor,neutral,30,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,60.53,0.465,2859.63,4724.21,1340.44,63,81.16601205810072
1,P100,iron_condor,neutral,20,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.2,70.04,0.39,4108.24,5865.22,779.76,63,81.15993176726533
1,P95,iron_condor,neutral,25,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.0,59.66,0.444,2670.0,4475.42,1270.32,66,81.13585431981804
1,P99,put_spread,with_flow,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,40.99,0.626,1395.4,3404.6,697.7,10,81.12990521647183
1,P95,put_spread,neutral,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,23.24,0.736,492.86,2120.77,246.43,22,81.12853702193073
1,P95,iron_condor,with_flow,15,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.3,54.24,0.499,1881.31,3468.35,935.73,54,81.09843072354289
1,P95,iron_condor,against_flow,15,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.3,54.24,0.499,1881.31,3468.35,935.73,54,81.09843072354289
1,P95,iron_condor,with_flow,15,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.6,51.01,0.479,1715.26,3362.71,820.37,42,81.09208394271286
1,P95,iron_condor,against_flow,15,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.6,51.01,0.479,1715.26,3362.71,820.37,42,81.09208394271286
1,P99,iron_condor,neutral,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,78.08,0.328,5891.11,7545.03,992.2,65,81.07475155433444
1,P100,iron_condor,neutral,5,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.5,73.79,0.359,4038.16,5472.85,719.81,62,81.07390309893383
1,P100,iron_condor,neutral,10,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.5,73.79,0.359,4038.16,5472.85,719.81,62,81.07390309893383
1,P95,put_spread,with_flow,15,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.51,0.822,1095.36,3268.27,547.68,11,81.07294545585279
3,P100,put_spread,with_flow,40,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,31.47,1.255,1989.62,6322.88,994.81,16,81.07061554228453
1,P100,iron_condor,against_flow,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,55.4,0.522,2656.0,4794.6,1272.79,53,81.05735944604346
1,P100,iron_condor,with_flow,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,55.4,0.522,2656.0,4794.6,1272.79,53,81.05735944604346
3,P95,put_spread,with_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.3,64.67,0.44,2159.92,3340.08,816.42,13,81.05538052980766
3,P95,iron_condor,neutral,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.9,80.26,0.349,4431.56,5521.7,797.23,66,81.01907291232772
1,P97,iron_condor,neutral,30,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.07,0.432,2293.91,4405.42,1117.55,55,81.01336226057902
1,P97,call_spread,against_flow,10,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,21.77,0.756,458.12,2104.38,229.06,16,80.99448692251399
1,P97,call_spread,against_flow,15,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.3,40.34,0.689,807.08,2000.62,375.31,13,80.97390096070218
1,P98,iron_condor,against_flow,30,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.2,60.23,0.384,3092.0,5133.29,1071.52,56,80.94563678557026
1,P98,iron_condor,with_flow,30,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.2,60.23,0.384,3092.0,5133.29,1071.52,56,80.94563678557026
3,P95,iron_condor,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.8,53.1,0.546,1825.58,3438.27,825.85,48,80.93987883732225
3,P95,iron_condor,against_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.8,53.1,0.546,1825.58,3438.27,825.85,48,80.93987883732225
1,P99,call_spread,with_flow,25,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,42.08,0.629,1569.6,3730.4,784.8,15,80.91335535063263
1,P97,put_spread,against_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),92.3,35.84,0.338,517.54,1444.0,217.96,13,80.89441551246537
1,P95,put_spread,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,25.99,0.699,590.73,2272.91,295.36,11,80.88879253688003
1,P95,put_spread,against_flow,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,25.99,0.699,590.73,2272.91,295.36,11,80.88879253688003
1,P97,put_spread,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,27.42,0.476,538.0,1962.0,269.0,12,80.85667991845055
1,P97,put_spread,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,27.42,0.476,538.0,1962.0,269.0,12,80.85667991845055
3,P100,put_spread,with_flow,15,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,32.51,1.026,1443.85,4440.77,721.92,13,80.83922345336507
3,P100,put_spread,with_flow,20,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,32.51,1.026,1443.85,4440.77,721.92,13,80.83922345336507
1,P95,iron_condor,against_flow,20,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,63.73,0.324,2231.02,3500.49,1227.48,53,80.81798582627003
1,P95,iron_condor,with_flow,20,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,63.73,0.324,2231.02,3500.49,1227.48,53,80.81798582627003
3,P99,put_spread,with_flow,10,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,49.56,0.642,1313.57,2650.71,296.04,14,80.8111482810266
3,P99,put_spread,with_flow,5,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,49.56,0.642,1313.57,2650.71,296.04,14,80.8111482810266
1,P95,call_spread,against_flow,30,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.9,61.74,0.364,1561.55,2529.36,524.68,11,80.79413856469621
1,P95,iron_condor,against_flow,30,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.4,71.03,0.394,2554.15,3596.1,1011.62,52,80.71108060120687
1,P95,iron_condor,with_flow,30,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.4,71.03,0.394,2554.15,3596.1,1011.62,52,80.71108060120687
3,P95,iron_condor,against_flow,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.3,81.08,0.343,4633.19,5714.47,806.53,62,80.6938871286401
3,P95,iron_condor,with_flow,25,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.3,81.08,0.343,4633.19,5714.47,806.53,62,80.6938871286401
1,P99,put_spread,with_flow,15,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,38.53,0.583,1205.33,3128.0,602.67,12,80.69036189258311
1,P99,put_spread,with_flow,20,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,38.53,0.583,1205.33,3128.0,602.67,12,80.69036189258311
1,P99,call_spread,with_flow,5,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,42.34,0.633,1681.69,3972.15,840.85,13,80.68405658144833
1,P99,call_spread,with_flow,10,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,42.34,0.633,1681.69,3972.15,840.85,13,80.68405658144833
1,P97,iron_condor,with_flow,20,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,55.43,0.479,2779.36,5014.05,1355.3,58,80.65829149589653
1,P97,iron_condor,against_flow,20,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,55.43,0.479,2779.36,5014.05,1355.3,58,80.65829149589653
1,P97,iron_condor,neutral,10,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.2,46.99,0.495,1561.68,3323.53,764.68,57,80.64519804996495
1,P95,call_spread,against_flow,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),92.3,31.43,0.396,441.54,1404.62,150.0,13,80.64422648830288
1,P95,put_spread,with_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,30.48,0.949,1125.64,3692.55,562.82,11,80.62831122124278
1,P99,iron_condor,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,49.01,0.444,2033.54,4148.84,1017.27,37,80.62512456011801
1,P99,iron_condor,against_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,49.01,0.444,2033.54,4148.84,1017.27,37,80.62512456011801
1,P99,iron_condor,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,48.96,0.445,2033.81,4153.86,1017.41,37,80.61479876548559
1,P99,iron_condor,against_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,48.96,0.445,2033.81,4153.86,1017.41,37,80.61479876548559
1,P99,iron_condor,with_flow,30,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,68.05,0.451,4005.57,5886.6,1661.76,53,80.59804697108687
1,P99,iron_condor,against_flow,30,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,68.05,0.451,4005.57,5886.6,1661.76,53,80.59804697108687
1,P95,iron_condor,with_flow,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,36.39,0.547,1025.9,2819.44,512.95,52,80.56710724115428
1,P95,iron_condor,against_flow,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,36.39,0.547,1025.9,2819.44,512.95,52,80.56710724115428
3,P97,put_spread,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,27.98,0.675,685.64,2450.73,342.82,11,80.55583371077189
1,P99,iron_condor,against_flow,10,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.77,0.416,2622.32,4969.37,1311.28,57,80.54515503675516
1,P99,iron_condor,with_flow,10,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.77,0.416,2622.32,4969.37,1311.28,57,80.54515503675516
1,P98,put_spread,with_flow,5,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,29.78,0.795,887.33,2979.33,443.67,15,80.5179186763467
1,P98,put_spread,with_flow,10,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,29.78,0.795,887.33,2979.33,443.67,15,80.5179186763467
3,P99,put_spread,with_flow,25,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,33.54,0.893,1347.18,4016.45,673.59,11,80.50852171693909
1,P97,iron_condor,neutral,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,55.18,0.479,2831.61,5132.05,1382.01,59,80.50407816564531
1,P95,call_spread,against_flow,20,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,25.87,0.695,611.26,2362.42,305.63,19,80.49339514142278
3,P95,put_spread,neutral,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.4,46.69,0.566,1599.92,3426.39,709.91,38,80.47754715458544
1,P99,iron_condor,against_flow,5,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.53,0.413,2605.04,4959.26,1302.64,57,80.46935974117106
1,P99,iron_condor,with_flow,5,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,52.53,0.413,2605.04,4959.26,1302.64,57,80.46935974117106
3,P95,put_spread,against_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,33.36,0.807,1178.37,3532.16,589.39,19,80.45825765537234
1,P95,put_spread,with_flow,20,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,31.84,0.77,1006.33,3160.33,503.17,12,80.44845304129632
