dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient,rank_metric,rank
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,50,15,100.0,938.27,9195.07,3,2814.81,10.2,469.13,1407.39,21110.9,257.5,23.0,1460.0,455.61,1.03,3.0,True,True,True,True,True,True,63.36,95.45,0.051019731225537164,10.251973122553718,sharpe,56
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,80,15,100.0,1672.07,9861.27,3,5016.21,16.96,836.03,2508.09,37621.4,430.0,2.5,2223.5,812.83,1.029,3.0,True,True,True,True,True,True,65.378,95.435,0.08477914102341787,13.622914102341786,sharpe,57
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,15,100.0,936.93,8996.4,3,2810.79,10.41,468.47,1405.41,21081.2,257.5,23.0,1460.0,455.09,1.029,3.0,True,True,True,True,True,True,63.413,95.435,0.05207305144279935,10.352305144279935,sharpe,58
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,40,15,100.0,936.93,8996.4,3,2810.79,10.41,468.47,1405.41,21081.2,257.5,23.0,1460.0,455.09,1.029,3.0,True,True,True,True,True,True,63.413,95.435,0.05207305144279935,10.352305144279935,sharpe,59
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,13,100.0,1443.85,4440.77,6,8663.1,32.51,721.92,4331.52,56309.8,483.5,26.5,1987.0,703.47,1.026,3.0,True,True,True,True,True,True,70.013,95.39,0.16256640177266551,21.38664017726655,sharpe,60
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,15,13,100.0,1443.85,4440.77,6,8663.1,32.51,721.92,4331.52,56309.8,483.5,26.5,1987.0,703.47,1.026,3.0,True,True,True,True,True,True,70.013,95.39,0.16256640177266551,21.38664017726655,sharpe,61
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,60,16,100.0,1651.62,7910.88,3,4954.86,20.88,825.81,2477.43,39638.9,502.5,2.5,2223.5,805.79,1.025,3.0,True,True,True,True,True,True,66.514,95.375,0.10438914507614828,15.563914507614829,sharpe,62
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,13,100.0,980.77,9711.54,3,2942.31,10.1,490.38,1471.14,19124.8,257.5,23.0,1460.0,479.07,1.024,3.0,True,True,True,True,True,True,63.269999999999996,95.36,0.05049456625828653,10.169456625828653,sharpe,63
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,20,15,100.0,921.47,8645.2,3,2764.41,10.66,460.73,1382.19,20732.9,260.0,23.0,1460.0,450.4,1.023,3.0,True,True,True,True,True,True,63.428,95.345,0.0532931568963124,10.444315689631239,sharpe,64
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,10,15,100.0,921.47,8645.2,3,2764.41,10.66,460.73,1382.19,20732.9,260.0,23.0,1460.0,450.4,1.023,3.0,True,True,True,True,True,True,63.428,95.345,0.0532931568963124,10.444315689631239,sharpe,65
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,15,15,100.0,921.47,8645.2,3,2764.41,10.66,460.73,1382.19,20732.9,260.0,23.0,1460.0,450.4,1.023,3.0,True,True,True,True,True,True,63.428,95.345,0.0532931568963124,10.444315689631239,sharpe,66
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,15,100.0,921.47,8645.2,3,2764.41,10.66,460.73,1382.19,20732.9,260.0,23.0,1460.0,450.4,1.023,3.0,True,True,True,True,True,True,63.428,95.345,0.0532931568963124,10.444315689631239,sharpe,67
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,75,15,100.0,1693.4,9506.6,3,5080.2,17.81,846.7,2540.1,38101.5,430.0,2.5,2223.5,828.26,1.022,3.0,True,True,True,True,True,True,65.563,95.33,0.08906443944207182,14.016443944207182,sharpe,68
3,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,14,100.0,947.86,9159.29,3,2843.58,10.35,473.93,1421.79,19905.1,258.75,23.0,1460.0,464.38,1.021,3.0,True,True,True,True,True,True,63.315,95.315,0.05174309362406911,10.279309362406911,sharpe,69
1,P99,0.5/99.5 pct of 100d moves,60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,17,100.0,553.82,9387.35,3,1661.46,5.9,276.91,830.73,14122.4,157.5,6.5,920.0,272.02,1.018,1.0,True,True,True,True,True,True,61.95,95.27,0.02949820769439725,8.039820769439725,sharpe,70
1,P99,0.5/99.5 pct of 100d moves,60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,17,100.0,553.82,9387.35,3,1661.46,5.9,276.91,830.73,14122.4,157.5,6.5,920.0,272.02,1.018,1.0,True,True,True,True,True,True,61.95,95.27,0.02949820769439725,8.039820769439725,sharpe,71
1,P99,0.5/99.5 pct of 100d moves,60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,15,14,100.0,702.64,3547.36,8,5621.12,19.81,351.32,2810.56,39347.8,292.0,4.0,1017.5,345.56,1.017,1.0,True,True,True,True,True,True,66.113,95.255,0.09903703035496819,14.988703035496819,sharpe,72
1,P99,0.5/99.5 pct of 100d moves,60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,14,100.0,702.64,3547.36,8,5621.12,19.81,351.32,2810.56,39347.8,292.0,4.0,1017.5,345.56,1.017,1.0,True,True,True,True,True,True,66.113,95.255,0.09903703035496819,14.988703035496819,sharpe,73
5,P98,1.0/99.0 pct of 100d moves,69,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,against_flow,25,12,100.0,348.5,6068.17,4,1394.0,5.74,174.25,697.0,8364.0,143.75,3.0,542.5,172.01,1.013,4.0,True,True,True,True,True,True,61.852,95.195,0.028715411730389887,7.936541173038988,sharpe,74
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,40,15,100.0,1447.53,5852.47,5,7237.65,24.73,723.77,3618.85,54282.8,430.0,2.0,2029.0,716.27,1.01,3.0,True,True,True,True,True,True,67.519,95.15,0.12366915165733441,17.416915165733442,sharpe,75
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,15,100.0,1447.53,5852.47,5,7237.65,24.73,723.77,3618.85,54282.8,430.0,2.0,2029.0,716.27,1.01,3.0,True,True,True,True,True,True,67.519,95.15,0.12366915165733441,17.416915165733442,sharpe,76
1,P99,0.5/99.5 pct of 100d moves,60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,14,100.0,694.36,3769.93,7,4860.52,18.42,347.18,2430.26,34023.6,292.0,4.0,1017.5,343.88,1.01,1.0,True,True,True,True,True,True,65.626,95.15,0.09209189560548871,14.259189560548872,sharpe,77
5,P98,1.0/99.0 pct of 100d moves,69,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,against_flow,20,12,100.0,349.33,5984.0,5,1746.65,5.84,174.67,873.35,10480.2,143.75,3.0,547.5,172.99,1.01,4.0,True,True,True,True,True,True,61.852000000000004,95.15,0.02918950534759358,7.968950534759358,sharpe,78
5,P98,1.0/99.0 pct of 100d moves,69,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,against_flow,15,12,100.0,349.33,5984.0,5,1746.65,5.84,174.67,873.35,10480.2,143.75,3.0,547.5,172.99,1.01,4.0,True,True,True,True,True,True,61.852000000000004,95.15,0.02918950534759358,7.968950534759358,sharpe,79
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,35,17,100.0,954.71,6604.12,4,3818.84,14.46,477.35,1909.4,32459.8,450.0,4.0,1561.0,473.23,1.009,1.0,True,True,True,True,True,True,64.428,95.13499999999999,0.07228063693573103,12.273063693573103,sharpe,80
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,85,17,100.0,1571.35,10016.88,2,3142.7,15.69,785.68,1571.36,26713.1,384.5,2.5,2225.0,780.46,1.007,3.0,True,True,True,True,True,True,64.777,95.105,0.07843560070600826,12.878560070600825,sharpe,81
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,45,11,100.0,2074.73,4334.36,6,12448.38,47.87,1037.36,6224.16,68465.8,1134.0,4.5,3050.0,1030.55,1.007,1.0,True,True,True,True,True,True,74.431,95.105,0.23933406546756614,28.968406546756615,sharpe,82
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,10,15,100.0,910.4,6589.6,4,3641.6,13.82,455.2,1820.8,27312.0,268.5,1.0,1188.5,452.2,1.007,1.0,True,True,True,True,True,True,64.216,95.105,0.06907854801505402,11.942854801505401,sharpe,83
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,5,15,100.0,910.4,6589.6,4,3641.6,13.82,455.2,1820.8,27312.0,268.5,1.0,1188.5,452.2,1.007,1.0,True,True,True,True,True,True,64.216,95.105,0.06907854801505402,11.942854801505401,sharpe,84
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,15,100.0,1323.93,5309.4,5,6619.65,24.94,661.97,3309.85,49647.8,430.0,2.0,2029.0,659.56,1.004,3.0,True,True,True,True,True,True,67.52199999999999,95.06,0.12467887143556712,17.487887143556712,sharpe,85
5,P97,1.5/98.5 pct of 100d moves,52,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,15,100.0,655.0,7545.0,3,1965.0,8.68,327.5,982.5,14737.5,200.0,15.0,1162.0,327.65,1.0,4.0,True,True,True,True,True,True,62.604,95.0,0.04340622929092114,9.340622929092113,sharpe,86
5,P97,1.5/98.5 pct of 100d moves,52,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,15,100.0,655.0,7545.0,3,1965.0,8.68,327.5,982.5,14737.5,200.0,15.0,1162.0,327.65,1.0,4.0,True,True,True,True,True,True,62.604,95.0,0.04340622929092114,9.340622929092113,sharpe,87
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,50,17,100.0,1308.82,7014.71,4,5235.28,18.66,654.41,2617.64,44499.9,351.0,4.0,2195.0,655.27,0.999,1.0,True,True,True,True,True,True,65.588,94.985,0.09329109827776201,14.324109827776201,sharpe,88
1,P100,0.0/100.0 pct (min/max of 100d moves),60,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,45,17,100.0,1308.82,7014.71,4,5235.28,18.66,654.41,2617.64,44499.9,351.0,4.0,2195.0,655.27,0.999,1.0,True,True,True,True,True,True,65.588,94.985,0.09329109827776201,14.324109827776201,sharpe,89
5,P97,1.5/98.5 pct of 100d moves,52,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,11,100.0,788.91,8483.82,3,2366.73,9.3,394.45,1183.35,13016.8,382.5,11.5,1422.0,395.14,0.998,4.0,True,True,True,True,True,True,62.769999999999996,94.97,0.046494385783762505,9.63943857837625,sharpe,90
10,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,16,100.0,1907.25,11592.75,2,3814.5,16.45,959.09,1918.18,30690.9,659.25,5.0,2927.5,964.1,0.995,7.5,True,True,True,True,True,True,64.88499999999999,94.925,0.08273187983869229,13.24818798386923,sharpe,91
3,P99,0.5/99.5 pct of 100d moves,86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,55,15,100.0,1653.6,7946.4,3,4960.8,20.81,826.8,2480.4,37206.0,430.0,2.5,2223.5,834.06,0.991,3.0,True,True,True,True,True,True,66.15299999999999,94.865,0.10404711567502264,15.359711567502265,sharpe,92
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,18,100.0,1458.17,8597.39,3,4374.51,16.96,729.61,2188.83,39398.9,435.75,19.0,2255.0,739.2,0.987,3.9,True,True,True,True,True,True,64.958,94.805,0.08486412736888754,13.421412736888755,sharpe,93
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,18,100.0,1457.78,8653.33,3,4373.34,16.85,729.42,2188.26,39388.7,435.75,19.0,2255.0,739.23,0.987,3.9,True,True,True,True,True,True,64.925,94.805,0.08429356097594798,13.364356097594797,sharpe,94
5,P97,1.5/98.5 pct of 100d moves,52,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,35,15,100.0,648.27,8218.4,3,1944.81,7.89,324.13,972.39,14585.8,200.0,15.0,1162.0,328.57,0.987,4.0,True,True,True,True,True,True,62.236999999999995,94.805,0.039439550277426266,8.878955027742627,sharpe,95
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,65,18,100.0,1457.28,8792.72,3,4371.84,16.57,729.17,2187.51,39375.2,435.75,19.0,2255.0,739.26,0.986,3.9,True,True,True,True,True,True,64.831,94.78999999999999,0.0829288320337734,13.22288320337734,sharpe,96
3,P98,1.0/99.0 pct of 100d moves,69,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,13,100.0,1090.54,4024.85,7,7633.78,27.1,545.27,3816.89,49619.6,479.0,20.0,1632.5,552.94,0.986,3.0,True,True,True,True,True,True,67.99000000000001,94.78999999999999,0.1354758562430898,18.47758562430898,sharpe,97
3,P98,1.0/99.0 pct of 100d moves,69,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,10,13,100.0,1090.54,4024.85,7,7633.78,27.1,545.27,3816.89,49619.6,479.0,20.0,1632.5,552.94,0.986,3.0,True,True,True,True,True,True,67.99000000000001,94.78999999999999,0.1354758562430898,18.47758562430898,sharpe,98
3,P98,1.0/99.0 pct of 100d moves,69,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,40,18,100.0,657.72,6008.94,4,2630.88,10.95,329.0,1316.0,23688.0,277.25,3.5,1182.5,333.56,0.986,2.9,True,True,True,True,True,True,63.144999999999996,94.78999999999999,0.054751753221034,10.4051753221034,sharpe,99
1,P99,0.5/99.5 pct of 100d moves,60,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,35,17,100.0,1115.94,4295.82,6,6695.64,25.98,557.97,3347.82,56912.9,411.0,2.5,1645.5,567.17,0.984,1.1,True,True,True,True,True,True,67.634,94.76,0.1298867270975041,17.90867270975041,sharpe,100
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,68,100.0,2629.21,4898.78,6,15775.26,53.67,1314.6,7887.6,536356.8,386.5,0.5,14460.0,2395.95,0.549,1.0,True,True,True,True,True,True,71.59100000000001,88.235,0.26835252858875064,29.580252858875063,win_rate,1
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,66,100.0,2675.73,6100.21,4,10702.92,43.86,1337.86,5351.44,353195.0,148.75,2.5,13835.0,2722.28,0.491,1.0,True,True,True,True,True,True,68.068,87.365,0.21931376132952798,24.386376132952797,win_rate,2
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,40,65,100.0,2588.55,5990.31,5,12942.75,43.21,1273.28,6366.4,413816.0,228.5,2.5,14867.0,2760.09,0.461,1.0,True,True,True,True,True,True,67.57300000000001,86.915,0.21255661226213665,23.560661226213664,win_rate,3
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,40,60,100.0,2800.42,5808.6,5,14002.1,48.21,1377.47,6887.35,413241.0,242.25,2.5,14867.0,2849.6,0.483,1.0,True,True,True,True,True,True,69.293,87.245,0.23714320145990428,26.129320145990427,win_rate,4
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,40,60,100.0,2800.42,5808.6,5,14002.1,48.21,1377.47,6887.35,413241.0,242.25,2.5,14867.0,2849.6,0.483,1.0,True,True,True,True,True,True,69.293,87.245,0.23714320145990428,26.129320145990427,win_rate,5
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,35,67,100.0,2464.33,5482.81,5,12321.65,44.95,1232.16,6160.8,412773.6,247.5,0.5,14460.0,2387.82,0.516,1.0,True,True,True,True,True,True,68.64500000000001,87.74,0.22473147893142384,25.05314789314238,win_rate,6
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,30,60,100.0,2746.33,4720.73,6,16477.98,58.18,1373.17,8239.02,494341.2,347.5,0.5,14460.0,2515.22,0.546,1.0,True,True,True,True,True,True,72.914,88.19,0.2908808595280815,31.81808595280815,win_rate,7
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,30,60,100.0,2746.33,4720.73,6,16477.98,58.18,1373.17,8239.02,494341.2,347.5,0.5,14460.0,2515.22,0.546,1.0,True,True,True,True,True,True,72.914,88.19,0.2908808595280815,31.81808595280815,win_rate,8
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,35,65,100.0,2575.42,5880.45,5,12877.1,43.8,1266.72,6333.6,411684.0,230.5,2.5,14867.0,2704.03,0.468,1.0,True,True,True,True,True,True,67.82,87.02,0.21541208580975946,23.881208580975947,win_rate,9
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,35,60,100.0,2786.18,5689.58,5,13930.9,48.97,1370.35,6851.75,411105.0,253.75,2.5,14867.0,2790.96,0.491,1.0,True,True,True,True,True,True,69.601,87.365,0.2408525761128238,26.540257611282378,win_rate,10
1,P99,0.5/99.5 pct of 100d moves,60,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,35,60,100.0,2786.18,5689.58,5,13930.9,48.97,1370.35,6851.75,411105.0,253.75,2.5,14867.0,2790.96,0.491,1.0,True,True,True,True,True,True,69.601,87.365,0.2408525761128238,26.540257611282378,win_rate,11
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,25,64,100.0,2525.14,3997.8,7,17675.98,63.16,1262.57,8837.99,565631.4,291.25,0.5,14460.0,2458.83,0.513,1.0,True,True,True,True,True,True,74.078,87.695,0.31581619890940016,34.146619890940016,win_rate,12
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,30,58,100.0,2679.67,6191.31,4,10718.68,43.28,1339.84,5359.36,310842.9,182.5,2.5,13835.0,2778.57,0.482,1.0,True,True,True,True,True,True,67.804,87.23,0.21640654401087975,24.050654401087975,win_rate,13
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,30,58,100.0,2679.67,6191.31,4,10718.68,43.28,1339.84,5359.36,310842.9,182.5,2.5,13835.0,2778.57,0.482,1.0,True,True,True,True,True,True,67.804,87.23,0.21640654401087975,24.050654401087975,win_rate,14
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,25,66,100.0,2335.45,5673.08,5,11677.25,41.17,1167.73,5838.65,385350.9,165.0,2.5,10157.0,2170.54,0.538,1.0,True,True,True,True,True,True,67.731,88.07,0.20583704090194394,23.273704090194396,win_rate,15
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,35,59,100.0,2593.71,5353.41,5,12968.55,48.45,1296.86,6484.3,382573.7,247.5,0.5,14460.0,2511.65,0.516,1.0,True,True,True,True,True,True,69.695,87.74,0.24224933266833662,26.804933266833665,win_rate,16
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,35,59,100.0,2593.71,5353.41,5,12968.55,48.45,1296.86,6484.3,382573.7,247.5,0.5,14460.0,2511.65,0.516,1.0,True,True,True,True,True,True,69.695,87.74,0.24224933266833662,26.804933266833665,win_rate,17
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,10,61,100.0,2493.56,5306.41,5,12467.8,46.99,1246.89,6234.45,380301.4,242.5,0.5,18203.5,3055.24,0.408,1.0,True,True,True,True,True,True,68.17699999999999,86.12,0.23497807368823745,25.537807368823746,win_rate,18
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,25,57,100.0,2667.96,3768.82,7,18675.72,70.79,1333.98,9337.86,532258.0,274.0,0.5,14460.0,2576.45,0.518,1.0,True,True,True,True,True,True,76.417,87.77,0.3539516347291725,37.98516347291725,win_rate,19
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,25,57,100.0,2667.96,3768.82,7,18675.72,70.79,1333.98,9337.86,532258.0,274.0,0.5,14460.0,2576.45,0.518,1.0,True,True,True,True,True,True,76.417,87.77,0.3539516347291725,37.98516347291725,win_rate,20
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,5,61,100.0,2477.41,5296.97,5,12387.05,46.77,1238.82,6194.1,377840.1,210.0,0.5,18203.5,3057.67,0.405,1.0,True,True,True,True,True,True,68.081,86.075,0.23387332758161739,25.41233275816174,win_rate,21
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,10,57,100.0,2622.32,4969.37,6,15733.92,52.77,1311.28,7867.68,448457.8,210.0,0.5,18203.5,3152.04,0.416,1.0,True,True,True,True,True,True,69.991,86.24,0.26387248282981546,28.467248282981544,win_rate,22
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,10,57,100.0,2622.32,4969.37,6,15733.92,52.77,1311.28,7867.68,448457.8,210.0,0.5,18203.5,3152.04,0.416,1.0,True,True,True,True,True,True,69.991,86.24,0.26387248282981546,28.467248282981544,win_rate,23
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,5,57,100.0,2605.04,4959.26,6,15630.24,52.53,1302.64,7815.84,445502.9,177.5,0.5,18203.5,3154.74,0.413,1.0,True,True,True,True,True,True,69.889,86.195,0.2626682206619536,28.33182206619536,win_rate,24
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,5,57,100.0,2605.04,4959.26,6,15630.24,52.53,1302.64,7815.84,445502.9,177.5,0.5,18203.5,3154.74,0.413,1.0,True,True,True,True,True,True,69.889,86.195,0.2626682206619536,28.33182206619536,win_rate,25
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,40,67,100.0,2164.19,5499.48,5,10820.95,39.35,1082.1,5410.5,362503.5,246.0,0.5,14460.0,2142.44,0.505,1.0,True,True,True,True,True,True,66.855,87.575,0.1967640576927273,22.20140576927273,win_rate,26
1,P98,1.0/99.0 pct of 100d moves,48,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,45,63,100.0,2276.48,6987.03,4,9105.92,32.58,1138.24,4552.96,286836.5,228.5,1.0,11239.5,2133.77,0.533,1.0,True,True,True,True,True,True,65.104,87.995,0.16290755871951315,18.955755871951315,win_rate,27
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,20,52,100.0,2292.94,3711.38,8,18343.52,61.78,1376.01,11008.08,572420.2,250.25,1.0,25862.0,3833.08,0.359,1.0,True,True,True,True,True,True,72.124,85.385,0.37075427469027694,38.870427469027696,win_rate,28
