timestamp,ticker,type,strike,expiration,bid,ask,day_close,fmv,delta,gamma,theta,vega,implied_volatility,volume
2026-01-22T06:53:11.030514,O:NDXP260122P24570000,put,24570,2026-01-22,0.8,1.45,0.43,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24580000,put,24580,2026-01-22,1.15,1.55,1.94,,,,,,,74
2026-01-22T06:53:11.030514,O:NDXP260122P24560000,put,24560,2026-01-22,0.75,1.4,0.6,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P24590000,put,24590,2026-01-22,1.15,1.6,1.31,,,,,,,6
2026-01-22T06:53:11.030514,O:NDXP260122P24600000,put,24600,2026-01-22,0.95,1.65,1.18,,,,,,,15
2026-01-22T06:53:11.030514,O:NDXP260122P24620000,put,24620,2026-01-22,1.35,1.8,0.4,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24650000,put,24650,2026-01-22,1.55,2.05,0.83,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P24670000,put,24670,2026-01-22,1.75,2.2,1.75,,,,,,,4
2026-01-22T06:53:11.030514,O:NDXP260122P24680000,put,24680,2026-01-22,1.7,2.15,1.53,,,,,,,3
2026-01-22T06:53:11.030514,O:NDXP260122P24700000,put,24700,2026-01-22,1.9,2.15,1.45,,,,,,,25
2026-01-22T06:53:11.030514,O:NDXP260122P24710000,put,24710,2026-01-22,1.8,2.35,1.97,,,,,,,6
2026-01-22T06:53:11.030514,O:NDXP260122P24690000,put,24690,2026-01-22,1.6,2.05,1.89,,,,,,,7
2026-01-22T06:53:11.030514,O:NDXP260122P24730000,put,24730,2026-01-22,2.1,2.55,2.2,,,,,,,16
2026-01-22T06:53:11.030514,O:NDXP260122P24740000,put,24740,2026-01-22,2.1,2.6,2.35,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P24770000,put,24770,2026-01-22,2.55,2.75,2.55,,,,,,,6
2026-01-22T06:53:11.030514,O:NDXP260122P24780000,put,24780,2026-01-22,2.5,2.95,1.73,,,,,,,7
2026-01-22T06:53:11.030514,O:NDXP260122P24720000,put,24720,2026-01-22,1.75,2.45,30.41,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24810000,put,24810,2026-01-22,3.3,3.8,2.76,,,,,,,14
2026-01-22T06:53:11.030514,O:NDXP260122P24630000,put,24630,2026-01-22,1.3,1.75,0.51,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24800000,put,24800,2026-01-22,2.9,3.4,2.1,,,,,,,94
2026-01-22T06:53:11.030514,O:NDXP260122P24820000,put,24820,2026-01-22,3.3,3.9,4,,,,,,,5
2026-01-22T06:53:11.030514,O:NDXP260122P24660000,put,24660,2026-01-22,1.6,2.1,2.57,,,,,,,71
2026-01-22T06:53:11.030514,O:NDXP260122P24790000,put,24790,2026-01-22,2.85,3.4,2.85,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P24830000,put,24830,2026-01-22,3.7,4.2,2.65,,,,,,,56
2026-01-22T06:53:11.030514,O:NDXP260122P24840000,put,24840,2026-01-22,3.2,3.8,1.23,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24760000,put,24760,2026-01-22,2.2,2.75,1.55,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P24870000,put,24870,2026-01-22,3.7,4.2,4.6,,,,,,,39
2026-01-22T06:53:11.030514,O:NDXP260122P24750000,put,24750,2026-01-22,2.3,2.85,1.75,,,,,,,11
2026-01-22T06:53:11.030514,O:NDXP260122P24860000,put,24860,2026-01-22,4.3,4.8,2.57,,,,,,,12
2026-01-22T06:53:11.030514,O:NDXP260122P24850000,put,24850,2026-01-22,4.1,4.6,2.95,,,,,,,17
2026-01-22T06:53:11.030514,O:NDXP260122P24910000,put,24910,2026-01-22,5,5.6,3.7,,,,,,,168
2026-01-22T06:53:11.030514,O:NDXP260122P24880000,put,24880,2026-01-22,4,4.6,2.7,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P24920000,put,24920,2026-01-22,4.7,5.4,3.04,,,,,,,28
2026-01-22T06:53:11.030514,O:NDXP260122P24930000,put,24930,2026-01-22,5,5.6,4.6,,,,,,,14
2026-01-22T06:53:11.030514,O:NDXP260122P24940000,put,24940,2026-01-22,5.2,5.9,5.2,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P24900000,put,24900,2026-01-22,4.8,5.4,5,,,,,,,32
2026-01-22T06:53:11.030514,O:NDXP260122P24890000,put,24890,2026-01-22,4.1,4.7,4.4,,,,,,,51
2026-01-22T06:53:11.030514,O:NDXP260122P24960000,put,24960,2026-01-22,6.4,7,6,,,,,,,12
2026-01-22T06:53:11.030514,O:NDXP260122P24950000,put,24950,2026-01-22,5.5,6.1,5.23,,,,,,,321
2026-01-22T06:53:11.030514,O:NDXP260122P24970000,put,24970,2026-01-22,6.1,6.8,6.65,,,,,,,28
2026-01-22T06:53:11.030514,O:NDXP260122P24610000,put,24610,2026-01-22,1.1,1.6,3.2,,,,,,,8
2026-01-22T06:53:11.030514,O:NDXP260122P25040000,put,25040,2026-01-22,10.2,11.1,8.86,,,,,,,22
2026-01-22T06:53:11.030514,O:NDXP260122P25010000,put,25010,2026-01-22,7.8,8.6,8.27,,,,,,,9
2026-01-22T06:53:11.030514,O:NDXP260122P25020000,put,25020,2026-01-22,8.3,8.9,6.6,,,,,,,20
2026-01-22T06:53:11.030514,O:NDXP260122P24990000,put,24990,2026-01-22,7.9,8.7,4.03,,,,,,,66
2026-01-22T06:53:11.030514,O:NDXP260122P25000000,put,25000,2026-01-22,7,7.8,8.2,,,,,,,376
2026-01-22T06:53:11.030514,O:NDXP260122P25070000,put,25070,2026-01-22,11.2,11.9,7.8,,,,,,,26
2026-01-22T06:53:11.030514,O:NDXP260122P25060000,put,25060,2026-01-22,11.2,12,9.8,,,,,,,20
2026-01-22T06:53:11.030514,O:NDXP260122P25050000,put,25050,2026-01-22,10.1,10.8,5.4,,,,,,,235
2026-01-22T06:53:11.030514,O:NDXP260122P25110000,put,25110,2026-01-22,15.2,16,13,,,,,,,27
2026-01-22T06:53:11.030514,O:NDXP260122P25090000,put,25090,2026-01-22,13.4,14.4,13,,,,,,,21
2026-01-22T06:53:11.030514,O:NDXP260122P25140000,put,25140,2026-01-22,15.6,16.7,16.1,,,,,,,18
2026-01-22T06:53:11.030514,O:NDXP260122P25080000,put,25080,2026-01-22,11.5,12.4,8.65,,,,,,,91
2026-01-22T06:53:11.030514,O:NDXP260122P24980000,put,24980,2026-01-22,7.5,8.4,5,,,,,,,16
2026-01-22T06:53:11.030514,O:NDXP260122P25180000,put,25180,2026-01-22,19.4,20.4,21.95,,,,,,,129
2026-01-22T06:53:11.030514,O:NDXP260122P25100000,put,25100,2026-01-22,12.6,13.4,13,,,,,,,366
2026-01-22T06:53:11.030514,O:NDXP260122P25170000,put,25170,2026-01-22,20.5,21.8,17.6,,,,,,,31
2026-01-22T06:53:11.030514,O:NDXP260122P25150000,put,25150,2026-01-22,16.2,17.4,16.8,,,,,,,105
2026-01-22T06:53:11.030514,O:NDXP260122P25160000,put,25160,2026-01-22,19.6,20.8,19.1,,,,,,,24
2026-01-22T06:53:11.030514,O:NDXP260122P25120000,put,25120,2026-01-22,15.6,16.5,14.65,,,,,,,51
2026-01-22T06:53:11.030514,O:NDXP260122P25200000,put,25200,2026-01-22,23.8,25,15.87,,,,,,,231
2026-01-22T06:53:11.030514,O:NDXP260122P25190000,put,25190,2026-01-22,21.4,22.4,20.8,,,,,,,75
2026-01-22T06:53:11.030514,O:NDXP260122P25270000,put,25270,2026-01-22,32.6,34.2,31.4,,,,,,,102
2026-01-22T06:53:11.030514,O:NDXP260122P25130000,put,25130,2026-01-22,14.1,15,11.1,,,,,,,36
2026-01-22T06:53:11.030514,O:NDXP260122P25240000,put,25240,2026-01-22,27.2,28.4,27,,,,,,,36
2026-01-22T06:53:11.030514,O:NDXP260122P25260000,put,25260,2026-01-22,30.3,31.6,35.55,,,,,,,47
2026-01-22T06:53:11.030514,O:NDXP260122P25250000,put,25250,2026-01-22,29.4,30.4,21.1,,,,,,,99
2026-01-22T06:53:11.030514,O:NDXP260122P25220000,put,25220,2026-01-22,24,25.2,23,,,,,,,19
2026-01-22T06:53:11.030514,O:NDXP260122P25280000,put,25280,2026-01-22,37,38.4,26.97,,,,,,,105
2026-01-22T06:53:11.030514,O:NDXP260122P25320000,put,25320,2026-01-22,44.6,46,30.3,,,,,,,21
2026-01-22T06:53:11.030514,O:NDXP260122P25230000,put,25230,2026-01-22,25.5,27,29,,,,,,,45
2026-01-22T06:53:11.030514,O:NDXP260122P25300000,put,25300,2026-01-22,40.7,42.2,29.55,,,,,,,190
2026-01-22T06:53:11.030514,O:NDXP260122P25310000,put,25310,2026-01-22,43.2,44.4,39,,,,,,,26
2026-01-22T06:53:11.030514,O:NDXP260122P25330000,put,25330,2026-01-22,48.2,49.8,35.6,,,,,,,41
2026-01-22T06:53:11.030514,O:NDXP260122P25340000,put,25340,2026-01-22,51.2,52.8,47.8,,,,,,,22
2026-01-22T06:53:11.030514,O:NDXP260122P25360000,put,25360,2026-01-22,59.3,60.9,54.98,,,,,,,69
2026-01-22T06:53:11.030514,O:NDXP260122P25350000,put,25350,2026-01-22,51.2,52.5,49.4,,,,,,,82
2026-01-22T06:53:11.030514,O:NDXP260122P25290000,put,25290,2026-01-22,38.2,39.6,37.6,,,,,,,23
2026-01-22T06:53:11.030514,O:NDXP260122P25380000,put,25380,2026-01-22,60.6,62.2,46.6,,,,,,,49
2026-01-22T06:53:11.030514,O:NDXP260122P25410000,put,25410,2026-01-22,78.2,79.8,71.6,,,,,,,14
2026-01-22T06:53:11.030514,O:NDXP260122P25400000,put,25400,2026-01-22,71.8,73.7,69,,,,,,,109
2026-01-22T06:53:11.030514,O:NDXP260122P25430000,put,25430,2026-01-22,80.7,82.6,63,,,,,,,21
2026-01-22T06:53:11.030514,O:NDXP260122P25210000,put,25210,2026-01-22,23.4,24.4,12.63,,,,,,,24
2026-01-22T06:53:11.030514,O:NDXP260122P25420000,put,25420,2026-01-22,79.4,81.8,73.8,,,,,,,15
2026-01-22T06:53:11.030514,O:NDXP260122P25370000,put,25370,2026-01-22,60.6,62.4,44,,,,,,,55
2026-01-22T06:53:11.030514,O:NDXP260122P25450000,put,25450,2026-01-22,94.2,96.2,91.2,,,,,,,89
2026-01-22T06:53:11.030514,O:NDXP260122P25490000,put,25490,2026-01-22,117.6,121.2,90.5,,,,,,,32
2026-01-22T06:53:11.030514,O:NDXP260122P25460000,put,25460,2026-01-22,92.5,95,74.7,,,,,,,32
2026-01-22T06:53:11.030514,O:NDXP260122P25530000,put,25530,2026-01-22,132,145.4,100,,,,,,,31
2026-01-22T06:53:11.030514,O:NDXP260122P25390000,put,25390,2026-01-22,64.2,66.5,48.6,,,,,,,46
2026-01-22T06:53:11.030514,O:NDXP260122P25570000,put,25570,2026-01-22,154.1,171.5,90.6,,,,,,,5
2026-01-22T06:53:11.030514,O:NDXP260122P25480000,put,25480,2026-01-22,104.2,107.4,84.6,,,,,,,17
2026-01-22T06:53:11.030514,O:NDXP260122P25550000,put,25550,2026-01-22,145.2,161,141.75,,,,,,,73
2026-01-22T06:53:11.030514,O:NDXP260122P25580000,put,25580,2026-01-22,172.7,188.2,114,,,,,,,5
2026-01-22T06:53:11.030514,O:NDXP260122P25590000,put,25590,2026-01-22,182.6,196.2,100.8,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25500000,put,25500,2026-01-22,115.4,118.6,115,,,,,,,149
2026-01-22T06:53:11.030514,O:NDXP260122P25520000,put,25520,2026-01-22,127.9,131.4,101.82,,,,,,,30
2026-01-22T06:53:11.030514,O:NDXP260122P25440000,put,25440,2026-01-22,87.3,94.5,82.32,,,,,,,14
2026-01-22T06:53:11.030514,O:NDXP260122P25600000,put,25600,2026-01-22,180.1,195.4,179,,,,,,,6
2026-01-22T06:53:11.030514,O:NDXP260122P25540000,put,25540,2026-01-22,138.9,154.2,99,,,,,,,47
2026-01-22T06:53:11.030514,O:NDXP260122P25510000,put,25510,2026-01-22,121.3,124.6,99.7,,,,,,,31
2026-01-22T06:53:11.030514,O:NDXP260122P25630000,put,25630,2026-01-22,216.1,233,556.69,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25560000,put,25560,2026-01-22,161,177.1,90.6,,,,,,,22
2026-01-22T06:53:11.030514,O:NDXP260122P25610000,put,25610,2026-01-22,196.9,212.8,147.69,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25640000,put,25640,2026-01-22,218.6,236.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25620000,put,25620,2026-01-22,203.7,221.7,614,,,,,,,4
2026-01-22T06:53:11.030514,O:NDXP260122P25650000,put,25650,2026-01-22,233.3,250.5,303.5,,,,,,,4
2026-01-22T06:53:11.030514,O:NDXP260122P25680000,put,25680,2026-01-22,255.5,272.8,159.4,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25690000,put,25690,2026-01-22,254.5,271.6,167.65,,,,,,,7
2026-01-22T06:53:11.030514,O:NDXP260122P25700000,put,25700,2026-01-22,272.3,289.9,215.2,,,,,,,12
2026-01-22T06:53:11.030514,O:NDXP260122P25710000,put,25710,2026-01-22,281.7,299.8,679.33,,,,,,,3
2026-01-22T06:53:11.030514,O:NDXP260122P25730000,put,25730,2026-01-22,290.7,307.8,682.61,,,,,,,3
2026-01-22T06:53:11.030514,O:NDXP260122P25740000,put,25740,2026-01-22,315.1,332.5,209.2,,,,,,,53
2026-01-22T06:53:11.030514,O:NDXP260122P25760000,put,25760,2026-01-22,326.7,343.1,413.39,,,,,,,4
2026-01-22T06:53:11.030514,O:NDXP260122P25720000,put,25720,2026-01-22,278.1,295.5,207.5,,,,,,,20
2026-01-22T06:53:11.030514,O:NDXP260122P25770000,put,25770,2026-01-22,336.4,352.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25470000,put,25470,2026-01-22,102.2,104.6,76.87,,,,,,,19
2026-01-22T06:53:11.030514,O:NDXP260122P25810000,put,25810,2026-01-22,373.3,390.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25820000,put,25820,2026-01-22,382.1,399.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25850000,put,25850,2026-01-22,415.9,432.1,702.93,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25670000,put,25670,2026-01-22,238.5,255.4,633.93,,,,,,,5
2026-01-22T06:53:11.030514,O:NDXP260122P25830000,put,25830,2026-01-22,388.8,406.1,311.6,,,,,,,4
2026-01-22T06:53:11.030514,O:NDXP260122P25860000,put,25860,2026-01-22,403.5,439.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25840000,put,25840,2026-01-22,404.6,421.1,631.42,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25660000,put,25660,2026-01-22,224.3,241.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25780000,put,25780,2026-01-22,355.6,372.7,455.45,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25870000,put,25870,2026-01-22,425.3,469.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25790000,put,25790,2026-01-22,353.6,371,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25890000,put,25890,2026-01-22,440.8,482.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25900000,put,25900,2026-01-22,454.9,498.8,354,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25950000,put,25950,2026-01-22,491.3,535,518.7,,,,,,,10
2026-01-22T06:53:11.030514,O:NDXP260122P25940000,put,25940,2026-01-22,489,532,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25750000,put,25750,2026-01-22,318.1,335.1,304.35,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25980000,put,25980,2026-01-22,530.5,572.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25970000,put,25970,2026-01-22,520.8,564.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25960000,put,25960,2026-01-22,503.8,548.3,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26000000,put,26000,2026-01-22,550.5,592.8,387,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P25920000,put,25920,2026-01-22,464.6,507.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26050000,put,26050,2026-01-22,593.9,636.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26020000,put,26020,2026-01-22,582.7,625.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25880000,put,25880,2026-01-22,425.7,468.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26030000,put,26030,2026-01-22,595.9,638.6,583.78,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25930000,put,25930,2026-01-22,473.9,518.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26070000,put,26070,2026-01-22,632.7,675.3,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26010000,put,26010,2026-01-22,571.9,614.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26080000,put,26080,2026-01-22,622.7,665.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26100000,put,26100,2026-01-22,648.8,691.8,939.9,,,,,,,1
2026-01-22T06:53:11.030514,O:NDXP260122P26060000,put,26060,2026-01-22,617,662.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26040000,put,26040,2026-01-22,602.7,645.9,703.53,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25910000,put,25910,2026-01-22,454.4,497,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26120000,put,26120,2026-01-22,674.6,719.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26090000,put,26090,2026-01-22,633.9,675.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26110000,put,26110,2026-01-22,653.2,697.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26140000,put,26140,2026-01-22,677.3,733.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26130000,put,26130,2026-01-22,682.5,724.7,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26150000,put,26150,2026-01-22,693.2,737.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26160000,put,26160,2026-01-22,711.7,755.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26200000,put,26200,2026-01-22,748,792.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26220000,put,26220,2026-01-22,767,812.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26230000,put,26230,2026-01-22,779.6,823.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26270000,put,26270,2026-01-22,807.1,875.7,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26250000,put,26250,2026-01-22,792.6,837.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26240000,put,26240,2026-01-22,795.5,840.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26290000,put,26290,2026-01-22,824,895.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26260000,put,26260,2026-01-22,807.3,876.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26180000,put,26180,2026-01-22,730.2,773,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26310000,put,26310,2026-01-22,844.2,915.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26300000,put,26300,2026-01-22,843.9,914.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26190000,put,26190,2026-01-22,751.5,795.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26280000,put,26280,2026-01-22,813.3,885.3,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26320000,put,26320,2026-01-22,857.5,927.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26210000,put,26210,2026-01-22,768.3,808.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26360000,put,26360,2026-01-22,893.9,965.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26340000,put,26340,2026-01-22,878.3,945.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26400000,put,26400,2026-01-22,949.9,1015.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26450000,put,26450,2026-01-22,987,1059.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26500000,put,26500,2026-01-22,1047.7,1117.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26550000,put,26550,2026-01-22,1095.2,1162.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26370000,put,26370,2026-01-22,917.8,988,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26600000,put,26600,2026-01-22,1138.2,1206.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26650000,put,26650,2026-01-22,1197.7,1269.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26170000,put,26170,2026-01-22,713.2,757.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26850000,put,26850,2026-01-22,1325,1504.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26950000,put,26950,2026-01-22,1425.9,1605.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27000000,put,27000,2026-01-22,1475.9,1655.2,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27050000,put,27050,2026-01-22,1525.1,1704.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26900000,put,26900,2026-01-22,1379.1,1554.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27100000,put,27100,2026-01-22,1592.5,1764.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26800000,put,26800,2026-01-22,1275.9,1454.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26330000,put,26330,2026-01-22,871.2,940,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26750000,put,26750,2026-01-22,1229.7,1409.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26700000,put,26700,2026-01-22,1245.3,1312.6,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27300000,put,27300,2026-01-22,1687.8,2042,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27400000,put,27400,2026-01-22,1789.3,2140.8,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27700000,put,27700,2026-01-22,2082.2,2440.7,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27900000,put,27900,2026-01-22,2304.2,2657.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27200000,put,27200,2026-01-22,1683.4,1863.4,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P28000000,put,28000,2026-01-22,2392,2740.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27800000,put,27800,2026-01-22,2182.8,2540.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P28200000,put,28200,2026-01-22,2591.7,2941,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P28100000,put,28100,2026-01-22,2495.4,2841.3,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P28300000,put,28300,2026-01-22,2681.3,3041,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P28500000,put,28500,2026-01-22,2889.3,3240.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P29500000,put,29500,2026-01-22,3904.2,4257.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P30000000,put,30000,2026-01-22,4404.2,4757.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P26350000,put,26350,2026-01-22,897.8,969.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P30500000,put,30500,2026-01-22,4881.9,5240.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P31500000,put,31500,2026-01-22,5897.5,6257.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P32500000,put,32500,2026-01-22,6881.9,7242.1,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P32000000,put,32000,2026-01-22,6397.5,6741.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P29000000,put,29000,2026-01-22,3393.2,3740.7,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27600000,put,27600,2026-01-22,1997.9,2357.5,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P27500000,put,27500,2026-01-22,1897.5,2240.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P25800000,put,25800,2026-01-22,363.4,380.8,738.06,,,,,,,3
2026-01-22T06:53:11.030514,O:NDXP260122C27200000,call,27200,2026-01-22,0,0.3,1,,,,,,,2
2026-01-22T06:53:11.030514,O:NDXP260122P25030000,put,25030,2026-01-22,9.2,9.8,9.5,,,,,,,33
2026-01-22T06:53:11.030514,O:NDXP260122P25990000,put,25990,2026-01-22,552,594.3,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122P31000000,put,31000,2026-01-22,5399.4,5757.9,,,,,,,,
2026-01-22T06:53:11.030514,O:NDXP260122C25540000,call,25540,2026-01-22,31.8,32.8,32,,,,,,,85
2026-01-22T06:53:11.030514,O:NDXP260122C25700000,call,25700,2026-01-22,4.3,5,4.6,,,,,,,344
2026-01-22T06:53:11.030514,O:NDXP260122P24640000,put,24640,2026-01-22,1.5,1.95,2.93,,,,,,,8
2026-01-22T07:14:10.969675,O:NDXP260122C13000000,call,13000,2026-01-22,12233.6,12587.7,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C17000000,call,17000,2026-01-22,8229.7,8588.1,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C22700000,call,22700,2026-01-22,2545.3,2896.7,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C14000000,call,14000,2026-01-22,11250.9,11604.2,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C19000000,call,19000,2026-01-22,6232.9,6588.1,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C23500000,call,23500,2026-01-22,1736.2,2087.9,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C22600000,call,22600,2026-01-22,2645.3,2996.7,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C23200000,call,23200,2026-01-22,2036.1,2387.8,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C22500000,call,22500,2026-01-22,2736.4,3088.1,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C24050000,call,24050,2026-01-22,1285.5,1460.6,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C23850000,call,23850,2026-01-22,1477.4,1656.5,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C21000000,call,21000,2026-01-22,4245.3,4596.1,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C20500000,call,20500,2026-01-22,4729.4,5087.7,,,,,,,,
2026-01-22T07:14:10.969675,O:NDXP260122C22000000,call,22000,2026-01-22,3245.3,3596.1,3413.66,,,,,,,10
